time,temperature_2m_max,temperature_2m_min,precipitation_sum,city
2022-05-29,20.4,10.8,0.0,Lyon
2022-05-30,22.4,10.4,0.0,Lyon
2022-05-31,21.0,11.4,2.2,Lyon
2022-06-01,23.9,12.6,1.4,Lyon
2022-06-02,27.5,15.1,0.0,Lyon
2022-06-03,28.1,16.3,0.0,Lyon
2022-06-04,29.0,15.9,16.9,Lyon
2022-06-05,23.8,17.6,8.2,Lyon
2022-06-06,24.6,15.9,0.5,Lyon
2022-06-07,23.4,15.8,0.7,Lyon
2022-06-08,21.3,13.3,24.6,Lyon
2022-06-09,20.4,13.4,1.0,Lyon
2022-06-10,23.8,11.9,0.0,Lyon
2022-06-11,28.1,11.8,0.0,Lyon
2022-06-12,30.9,15.2,0.1,Lyon
2022-06-13,26.2,17.5,0.0,Lyon
2022-06-14,29.1,13.6,0.0,Lyon
2022-06-15,32.8,17.4,0.0,Lyon
2022-06-16,32.2,19.4,0.0,Lyon
2022-06-17,32.9,19.1,0.0,Lyon
2022-06-18,35.8,18.4,0.0,Lyon
2022-06-19,33.5,24.0,0.0,Lyon
2022-06-20,33.2,19.9,0.0,Lyon
2022-06-21,34.2,21.1,0.4,Lyon
2022-06-22,29.6,19.6,4.8,Lyon
2022-06-23,26.5,17.8,4.5,Lyon
2022-06-24,21.6,17.5,19.2,Lyon
2022-06-25,27.6,15.4,3.7,Lyon
2022-06-26,22.4,16.3,28.3,Lyon
2022-06-27,21.1,15.9,1.5,Lyon
2022-06-28,24.2,14.4,0.0,Lyon
2022-06-29,27.2,17.5,0.0,Lyon
2022-06-30,28.6,13.9,17.3,Lyon
2022-07-01,21.9,11.9,2.5,Lyon
2022-07-02,27.2,11.2,0.0,Lyon
2022-07-03,30.0,16.1,0.0,Lyon
2022-07-04,27.0,18.5,0.0,Lyon
2022-07-05,26.2,16.1,0.0,Lyon
2022-07-06,26.0,16.0,0.0,Lyon
2022-07-07,27.0,14.5,0.0,Lyon
2022-07-08,25.3,15.1,0.0,Lyon
2022-07-09,27.4,16.2,0.0,Lyon
2022-07-10,27.7,17.6,0.0,Lyon
2022-07-11,28.4,16.4,0.0,Lyon
2022-07-12,30.8,17.8,0.0,Lyon
2022-07-13,32.2,16.8,0.0,Lyon
2022-07-14,35.3,17.2,0.0,Lyon
2022-07-15,31.2,20.2,0.0,Lyon
2022-07-16,29.9,18.0,0.0,Lyon
2022-07-17,32.2,18.1,0.0,Lyon
2022-07-18,36.0,18.1,0.0,Lyon
2022-07-19,37.4,21.2,0.0,Lyon
2022-07-20,32.9,20.4,0.6,Lyon
2022-07-21,31.4,17.8,0.0,Lyon
2022-07-22,35.0,16.8,0.4,Lyon
2022-07-23,27.9,21.6,0.0,Lyon
2022-07-24,33.5,19.0,0.0,Lyon
2022-07-25,34.3,21.1,0.0,Lyon
2022-07-26,27.0,19.0,0.2,Lyon
2022-07-27,27.4,17.5,0.0,Lyon
2022-07-28,32.0,15.6,0.0,Lyon
2022-07-29,28.0,19.5,0.0,Lyon
2022-07-30,30.8,17.6,0.0,Lyon
2022-07-31,31.7,18.8,0.0,Lyon
2022-08-01,33.5,19.0,0.0,Lyon
2022-08-02,31.5,19.1,0.0,Lyon
2022-08-03,35.8,20.0,0.0,Lyon
2022-08-04,37.1,22.4,0.0,Lyon
2022-08-05,33.7,21.8,0.0,Lyon
2022-08-06,29.9,19.8,0.0,Lyon
2022-08-07,29.9,18.0,0.0,Lyon
2022-08-08,31.0,17.8,0.0,Lyon
2022-08-09,32.4,18.5,0.0,Lyon
2022-08-10,33.4,19.0,0.0,Lyon
2022-08-11,34.8,18.0,0.0,Lyon
2022-08-12,34.0,18.2,0.0,Lyon
2022-08-13,33.1,17.9,0.0,Lyon
2022-08-14,26.4,18.0,27.1,Lyon
2022-08-15,26.0,16.3,4.2,Lyon
2022-08-16,30.8,16.5,0.0,Lyon
2022-08-17,27.8,17.1,3.0,Lyon
2022-08-18,22.8,16.2,8.9,Lyon
2022-08-19,24.0,17.0,4.9,Lyon
2022-08-20,25.1,17.0,1.3,Lyon
2022-08-21,25.3,15.1,0.0,Lyon
2022-08-22,25.5,15.1,0.0,Lyon
2022-08-23,28.8,17.5,0.0,Lyon
2022-08-24,30.1,16.2,0.0,Lyon
2022-08-25,32.0,16.2,0.0,Lyon
2022-08-26,27.1,19.0,13.4,Lyon
2022-08-27,25.8,17.4,0.0,Lyon
2022-08-28,28.3,17.4,0.0,Lyon
2022-08-29,31.4,16.1,0.0,Lyon
2022-08-30,26.3,18.0,7.2,Lyon
2022-08-31,26.6,16.5,0.0,Lyon
2022-09-01,27.5,15.4,0.0,Lyon
2022-09-02,27.1,16.9,0.0,Lyon
2022-09-03,25.4,16.9,3.3,Lyon
2022-09-04,28.4,15.6,0.0,Lyon
2022-09-05,30.0,18.9,0.0,Lyon
2022-09-06,29.2,18.4,0.0,Lyon
2022-09-07,26.6,16.6,13.2,Lyon
2022-09-08,25.4,15.6,3.1,Lyon
2022-09-09,24.1,14.0,0.4,Lyon
2022-09-10,23.0,12.4,0.0,Lyon
2022-09-11,24.5,12.7,0.0,Lyon
2022-09-12,30.0,13.8,0.0,Lyon
2022-09-13,29.4,19.4,0.0,Lyon
2022-09-14,27.5,19.0,1.3,Lyon
2022-09-15,25.5,15.2,2.7,Lyon
2022-09-16,21.5,13.9,1.4,Lyon
2022-09-17,15.1,9.6,0.0,Lyon
2022-09-18,18.5,7.3,0.0,Lyon
2022-09-19,18.5,8.1,0.0,Lyon
2022-09-20,18.9,8.4,0.0,Lyon
2022-09-21,19.0,8.9,0.0,Lyon
2022-09-22,20.8,5.7,0.0,Lyon
2022-09-23,22.0,8.4,1.1,Lyon
2022-09-24,21.2,12.5,11.6,Lyon
2022-09-25,16.1,11.9,7.5,Lyon
2022-09-26,18.4,9.6,2.0,Lyon
2022-09-27,16.7,8.4,1.7,Lyon
2022-09-28,19.0,11.3,14.2,Lyon
2022-09-29,14.4,8.6,2.4,Lyon
2022-09-30,14.7,6.6,0.3,Lyon
2022-10-01,13.9,5.4,7.3,Lyon
2022-10-02,23.4,11.6,0.7,Lyon
2022-10-03,18.8,11.6,0.0,Lyon
2022-10-04,19.8,10.0,0.0,Lyon
2022-10-05,22.1,9.8,0.0,Lyon
2022-10-06,19.8,11.5,0.0,Lyon
2022-10-07,21.8,10.8,0.1,Lyon
2022-10-08,18.0,12.4,4.1,Lyon
2022-10-09,19.4,8.1,0.0,Lyon
2022-10-10,22.2,11.6,0.0,Lyon
2022-10-11,20.1,9.9,0.1,Lyon
2022-10-12,19.6,11.9,0.0,Lyon
2022-10-13,19.1,10.8,3.6,Lyon
2022-10-14,18.1,13.1,2.0,Lyon
2022-10-15,23.5,12.9,0.0,Lyon
2022-10-16,23.0,15.4,0.0,Lyon
2022-10-17,24.0,16.4,0.1,Lyon
2022-10-18,24.2,13.9,0.0,Lyon
2022-10-19,23.5,11.6,0.0,Lyon
2022-10-20,22.0,16.9,5.8,Lyon
2022-10-21,20.3,15.7,31.9,Lyon
2022-10-22,21.9,13.9,0.0,Lyon
2022-10-23,22.7,17.0,0.1,Lyon
2022-10-24,21.0,13.9,2.4,Lyon
2022-10-25,19.8,11.0,0.0,Lyon
2022-10-26,23.0,14.3,0.5,Lyon
2022-10-27,23.2,15.1,0.0,Lyon
2022-10-28,23.6,16.5,0.0,Lyon
2022-10-29,24.4,13.9,0.0,Lyon
2022-10-30,23.4,13.1,0.0,Lyon
2022-10-31,21.1,13.4,1.2,Lyon
2022-11-01,18.0,11.2,23.0,Lyon
2022-11-02,16.6,7.8,0.0,Lyon
2022-11-03,16.2,7.9,2.0,Lyon
2022-11-04,13.2,7.0,6.0,Lyon
2022-11-05,10.8,4.2,0.9,Lyon
2022-11-06,15.1,2.7,0.0,Lyon
2022-11-07,16.8,4.9,0.0,Lyon
2022-11-08,17.3,11.2,0.3,Lyon
2022-11-09,14.9,12.1,23.6,Lyon
2022-11-10,13.5,6.2,0.0,Lyon
2022-11-11,15.1,7.3,0.0,Lyon
2022-11-12,15.0,6.2,0.0,Lyon
2022-11-13,11.4,6.9,0.0,Lyon
2022-11-14,16.5,10.6,5.7,Lyon
2022-11-15,15.3,11.1,6.9,Lyon
2022-11-16,15.4,7.3,0.8,Lyon
2022-11-17,15.9,10.7,4.1,Lyon
2022-11-18,11.9,5.2,2.3,Lyon
2022-11-19,9.1,3.3,0.0,Lyon
2022-11-20,10.5,5.8,0.4,Lyon
2022-11-21,9.1,4.2,8.6,Lyon
2022-11-22,10.1,2.1,1.2,Lyon
2022-11-23,8.8,1.8,10.3,Lyon
2022-11-24,11.9,3.5,0.0,Lyon
2022-11-25,10.6,3.5,0.7,Lyon
2022-11-26,8.8,3.4,0.1,Lyon
2022-11-27,12.1,2.3,0.0,Lyon
2022-11-28,10.1,5.6,4.3,Lyon
2022-11-29,8.6,5.8,4.1,Lyon
2022-11-30,8.8,6.0,0.5,Lyon
2022-12-01,7.4,4.5,0.0,Lyon
2022-12-02,5.9,3.1,0.6,Lyon
2022-12-03,4.4,1.8,3.8,Lyon
2022-12-04,5.3,3.1,11.3,Lyon
2022-12-05,5.8,-0.3,0.0,Lyon
2022-12-06,2.2,-0.4,0.0,Lyon
2022-12-07,4.2,1.8,0.7,Lyon
2022-12-08,3.0,-0.8,0.0,Lyon
2022-12-09,2.9,1.5,13.5,Lyon
2022-12-10,2.0,-1.6,1.2,Lyon
2022-12-11,0.1,-4.8,0.0,Lyon
2022-12-12,-0.1,-4.1,0.3,Lyon
2022-12-13,4.3,-2.2,4.5,Lyon
2022-12-14,8.9,1.0,1.9,Lyon
2022-12-15,6.2,2.4,29.0,Lyon
2022-12-16,2.2,-0.9,3.3,Lyon
2022-12-17,-0.2,-5.2,0.0,Lyon
2022-12-18,10.0,-4.3,0.0,Lyon
2022-12-19,14.0,7.0,0.0,Lyon
2022-12-20,13.9,11.8,0.0,Lyon
2022-12-21,15.0,9.7,4.4,Lyon
2022-12-22,13.6,8.3,3.7,Lyon
2022-12-23,14.4,9.9,3.1,Lyon
2022-12-24,14.3,8.0,0.3,Lyon
2022-12-25,14.7,8.1,0.0,Lyon
2022-12-26,13.7,9.0,1.0,Lyon
2022-12-27,9.1,2.0,0.0,Lyon
2022-12-28,10.9,1.5,0.0,Lyon
2022-12-29,13.2,9.2,13.7,Lyon
2022-12-30,11.8,5.2,2.2,Lyon
2022-12-31,16.5,8.8,0.0,Lyon
2022-01-01,16.3,5.8,0.0,Clermont-Ferrand
2022-01-02,16.1,5.8,0.0,Clermont-Ferrand
2022-01-03,12.7,7.9,0.1,Clermont-Ferrand
2022-01-04,15.8,6.4,6.6,Clermont-Ferrand
2022-01-05,6.3,-0.7,1.1,Clermont-Ferrand
2022-01-06,2.5,-1.2,0.5,Clermont-Ferrand
2022-01-07,4.7,-3.2,2.0,Clermont-Ferrand
2022-01-08,8.1,3.8,9.2,Clermont-Ferrand
2022-01-09,6.7,3.0,3.0,Clermont-Ferrand
2022-01-10,4.8,-1.0,4.6,Clermont-Ferrand
2022-01-11,3.2,-3.0,0.0,Clermont-Ferrand
2022-01-12,1.0,-3.4,0.0,Clermont-Ferrand
2022-01-13,3.2,-4.0,0.0,Clermont-Ferrand
2022-01-14,8.9,-4.7,0.0,Clermont-Ferrand
2022-01-15,8.8,-4.1,0.0,Clermont-Ferrand
2022-01-16,4.7,-6.8,0.0,Clermont-Ferrand
2022-01-17,3.0,-3.4,0.0,Clermont-Ferrand
2022-01-18,2.3,-2.2,0.0,Clermont-Ferrand
2022-01-19,2.6,-2.8,0.8,Clermont-Ferrand
2022-01-20,2.8,-0.6,2.5,Clermont-Ferrand
2022-01-21,1.5,-1.6,0.5,Clermont-Ferrand
2022-01-22,1.4,-2.9,0.0,Clermont-Ferrand
2022-01-23,3.8,-2.2,0.0,Clermont-Ferrand
2022-01-24,10.4,-2.1,0.0,Clermont-Ferrand
2022-01-25,10.4,-1.7,0.0,Clermont-Ferrand
2022-01-26,5.2,-3.2,0.0,Clermont-Ferrand
2022-01-27,3.0,-4.1,0.0,Clermont-Ferrand
2022-01-28,3.1,-3.0,0.0,Clermont-Ferrand
2022-01-29,4.4,-3.2,0.1,Clermont-Ferrand
2022-01-30,3.8,1.0,1.3,Clermont-Ferrand
2022-01-31,6.1,1.1,0.1,Clermont-Ferrand
2022-02-01,6.2,-2.0,0.8,Clermont-Ferrand
2022-02-02,8.6,3.9,0.1,Clermont-Ferrand
2022-02-03,15.8,2.0,0.0,Clermont-Ferrand
2022-02-04,8.9,2.8,0.3,Clermont-Ferrand
2022-02-05,6.4,-1.2,0.4,Clermont-Ferrand
2022-02-06,7.2,-1.0,1.1,Clermont-Ferrand
2022-02-07,8.2,0.5,1.0,Clermont-Ferrand
2022-02-08,9.9,-1.6,0.0,Clermont-Ferrand
2022-02-09,14.2,-1.5,0.0,Clermont-Ferrand
2022-02-10,14.6,1.5,0.0,Clermont-Ferrand
2022-02-11,7.4,-2.5,3.8,Clermont-Ferrand
2022-02-12,9.4,-3.5,0.0,Clermont-Ferrand
2022-02-13,12.4,1.9,0.0,Clermont-Ferrand
2022-02-14,9.7,5.2,5.4,Clermont-Ferrand
2022-02-15,7.6,2.6,0.3,Clermont-Ferrand
2022-02-16,12.2,5.2,5.4,Clermont-Ferrand
2022-02-17,13.8,8.7,1.9,Clermont-Ferrand
2022-02-18,16.2,6.8,0.2,Clermont-Ferrand
2022-02-19,8.8,-0.1,0.0,Clermont-Ferrand
2022-02-20,9.6,0.0,0.1,Clermont-Ferrand
2022-02-21,9.0,4.7,0.8,Clermont-Ferrand
2022-02-22,9.9,3.2,0.2,Clermont-Ferrand
2022-02-23,11.2,2.7,0.0,Clermont-Ferrand
2022-02-24,14.1,2.3,0.9,Clermont-Ferrand
2022-02-25,6.9,0.6,1.0,Clermont-Ferrand
2022-02-26,8.6,-1.5,0.1,Clermont-Ferrand
2022-02-27,9.8,-2.7,0.0,Clermont-Ferrand
2022-02-28,12.1,-3.4,0.0,Clermont-Ferrand
2022-03-01,12.3,-0.6,0.0,Clermont-Ferrand
2022-03-02,11.6,1.0,4.0,Clermont-Ferrand
2022-03-03,12.1,6.6,2.1,Clermont-Ferrand
2022-03-04,11.1,5.8,2.2,Clermont-Ferrand
2022-03-05,9.6,1.2,0.0,Clermont-Ferrand
2022-03-06,6.1,-2.7,0.0,Clermont-Ferrand
2022-03-07,7.9,-3.7,0.0,Clermont-Ferrand
2022-03-08,13.4,-1.0,0.0,Clermont-Ferrand
2022-03-09,13.6,-0.4,0.0,Clermont-Ferrand
2022-03-10,13.4,2.2,0.0,Clermont-Ferrand
2022-03-11,12.1,6.5,0.3,Clermont-Ferrand
2022-03-12,7.8,4.0,12.7,Clermont-Ferrand
2022-03-13,9.9,2.0,11.5,Clermont-Ferrand
2022-03-14,12.1,-0.2,2.6,Clermont-Ferrand
2022-03-15,17.4,8.1,0.7,Clermont-Ferrand
2022-03-16,19.0,6.0,0.0,Clermont-Ferrand
2022-03-17,11.7,5.4,5.9,Clermont-Ferrand
2022-03-18,9.1,4.7,2.2,Clermont-Ferrand
2022-03-19,13.6,4.2,0.2,Clermont-Ferrand
2022-03-20,14.4,5.6,0.2,Clermont-Ferrand
2022-03-21,14.1,5.9,0.0,Clermont-Ferrand
2022-03-22,13.6,1.2,0.0,Clermont-Ferrand
2022-03-23,15.6,1.6,0.0,Clermont-Ferrand
2022-03-24,16.6,4.1,0.0,Clermont-Ferrand
2022-03-25,17.5,4.8,0.0,Clermont-Ferrand
2022-03-26,17.2,6.8,0.0,Clermont-Ferrand
2022-03-27,18.9,4.1,0.0,Clermont-Ferrand
2022-03-28,19.4,4.8,0.0,Clermont-Ferrand
2022-03-29,18.0,7.8,4.1,Clermont-Ferrand
2022-03-30,13.9,6.2,7.8,Clermont-Ferrand
2022-03-31,8.8,1.8,8.8,Clermont-Ferrand
2022-04-01,3.4,-0.9,5.8,Clermont-Ferrand
2022-04-02,1.8,-1.5,4.5,Clermont-Ferrand
2022-04-03,2.8,-2.2,1.8,Clermont-Ferrand
2022-04-04,7.5,-3.2,0.0,Clermont-Ferrand
2022-04-05,11.6,-2.0,0.0,Clermont-Ferrand
2022-04-06,13.8,6.9,3.9,Clermont-Ferrand
2022-04-07,12.3,8.6,6.8,Clermont-Ferrand
2022-04-08,14.1,7.7,6.8,Clermont-Ferrand
2022-04-09,8.9,1.0,3.0,Clermont-Ferrand
2022-04-10,12.8,-0.2,0.0,Clermont-Ferrand
2022-04-11,17.9,5.2,0.0,Clermont-Ferrand
2022-04-12,19.1,9.4,0.3,Clermont-Ferrand
2022-04-13,16.5,6.1,0.1,Clermont-Ferrand
2022-04-14,17.1,8.1,0.0,Clermont-Ferrand
2022-04-15,18.8,7.7,0.0,Clermont-Ferrand
2022-04-16,18.3,9.2,0.0,Clermont-Ferrand
2022-04-17,17.2,5.1,0.0,Clermont-Ferrand
2022-04-18,19.0,6.7,0.0,Clermont-Ferrand
2022-04-19,16.2,5.3,0.1,Clermont-Ferrand
2022-04-20,14.8,8.8,1.6,Clermont-Ferrand
2022-04-21,17.0,7.2,1.8,Clermont-Ferrand
2022-04-22,18.3,4.3,1.6,Clermont-Ferrand
2022-04-23,18.1,7.3,10.2,Clermont-Ferrand
2022-04-24,14.6,7.0,2.8,Clermont-Ferrand
2022-04-25,14.4,7.8,1.4,Clermont-Ferrand
2022-04-26,15.6,5.8,0.1,Clermont-Ferrand
2022-04-27,17.8,4.3,0.0,Clermont-Ferrand
2022-04-28,21.0,6.8,0.1,Clermont-Ferrand
2022-04-29,20.0,8.2,1.4,Clermont-Ferrand
2022-04-30,16.7,8.0,0.3,Clermont-Ferrand
2022-05-01,17.0,5.7,0.0,Clermont-Ferrand
2022-05-02,18.0,8.1,0.0,Clermont-Ferrand
2022-05-03,18.0,8.8,0.2,Clermont-Ferrand
2022-05-04,18.8,6.2,21.1,Clermont-Ferrand
2022-05-05,16.1,7.2,0.8,Clermont-Ferrand
2022-05-06,16.2,8.9,2.2,Clermont-Ferrand
2022-05-07,19.3,9.9,0.2,Clermont-Ferrand
2022-05-08,19.8,9.6,0.6,Clermont-Ferrand
2022-05-09,21.8,8.7,0.0,Clermont-Ferrand
2022-05-10,25.1,11.6,0.0,Clermont-Ferrand
2022-05-11,28.2,12.1,0.0,Clermont-Ferrand
2022-05-12,22.9,14.2,9.2,Clermont-Ferrand
2022-05-13,21.0,14.6,3.5,Clermont-Ferrand
2022-05-14,23.8,12.1,0.0,Clermont-Ferrand
2022-05-15,27.0,14.9,1.7,Clermont-Ferrand
2022-05-16,24.0,12.2,2.8,Clermont-Ferrand
2022-05-17,27.2,13.1,0.0,Clermont-Ferrand
2022-05-18,27.8,15.1,0.0,Clermont-Ferrand
2022-05-19,29.4,17.4,0.4,Clermont-Ferrand
2022-05-20,30.9,17.6,0.0,Clermont-Ferrand
2022-05-21,28.3,16.7,0.0,Clermont-Ferrand
2022-05-22,29.9,16.8,0.1,Clermont-Ferrand
2022-05-23,20.0,14.6,20.0,Clermont-Ferrand
2022-05-24,17.6,10.6,2.1,Clermont-Ferrand
2022-05-25,18.0,7.2,0.2,Clermont-Ferrand
2022-05-26,17.8,9.0,0.3,Clermont-Ferrand
2022-05-27,20.2,9.9,0.1,Clermont-Ferrand
2022-05-28,20.0,11.8,0.3,Clermont-Ferrand
2022-05-29,17.5,8.1,0.0,Clermont-Ferrand
2022-05-30,20.6,7.0,0.0,Clermont-Ferrand
2022-05-31,21.7,9.5,1.1,Clermont-Ferrand
2022-06-01,21.0,8.9,4.2,Clermont-Ferrand
2022-06-02,25.9,13.5,1.9,Clermont-Ferrand
2022-06-03,29.0,15.6,5.8,Clermont-Ferrand
2022-06-04,26.7,14.9,8.8,Clermont-Ferrand
2022-06-05,22.4,14.2,12.3,Clermont-Ferrand
2022-06-06,22.7,12.9,3.4,Clermont-Ferrand
2022-06-07,21.2,12.1,0.3,Clermont-Ferrand
2022-06-08,21.0,11.8,5.0,Clermont-Ferrand
2022-06-09,17.2,11.1,1.2,Clermont-Ferrand
2022-06-10,23.0,9.9,0.0,Clermont-Ferrand
2022-06-11,27.4,12.9,0.0,Clermont-Ferrand
2022-06-12,28.1,14.9,0.2,Clermont-Ferrand
2022-06-13,24.5,15.9,0.0,Clermont-Ferrand
2022-06-14,29.0,11.7,0.0,Clermont-Ferrand
2022-06-15,34.2,18.0,0.1,Clermont-Ferrand
2022-06-16,29.9,17.6,0.0,Clermont-Ferrand
2022-06-17,31.2,19.1,0.0,Clermont-Ferrand
2022-06-18,36.3,18.1,0.0,Clermont-Ferrand
2022-06-19,33.8,22.5,0.0,Clermont-Ferrand
2022-06-20,31.4,17.3,0.0,Clermont-Ferrand
2022-06-21,29.5,18.5,13.4,Clermont-Ferrand
2022-06-22,27.2,17.4,1.1,Clermont-Ferrand
2022-06-23,25.1,15.4,10.7,Clermont-Ferrand
2022-06-24,21.9,14.4,14.8,Clermont-Ferrand
2022-06-25,26.1,12.1,9.3,Clermont-Ferrand
2022-06-26,17.5,14.7,35.4,Clermont-Ferrand
2022-06-27,18.0,13.1,22.4,Clermont-Ferrand
2022-06-28,22.1,11.1,0.0,Clermont-Ferrand
2022-06-29,24.9,9.6,0.0,Clermont-Ferrand
2022-06-30,17.7,12.1,38.6,Clermont-Ferrand
2022-07-01,19.5,9.7,0.4,Clermont-Ferrand
2022-07-02,25.6,9.2,0.0,Clermont-Ferrand
2022-07-03,26.9,14.4,0.0,Clermont-Ferrand
2022-07-04,25.0,15.1,0.0,Clermont-Ferrand
2022-07-05,24.0,14.6,0.0,Clermont-Ferrand
2022-07-06,23.4,13.1,0.0,Clermont-Ferrand
2022-07-07,24.0,12.3,0.0,Clermont-Ferrand
2022-07-08,22.9,13.5,0.0,Clermont-Ferrand
2022-07-09,25.1,13.5,0.0,Clermont-Ferrand
2022-07-10,24.7,14.9,0.0,Clermont-Ferrand
2022-07-11,26.1,13.8,0.0,Clermont-Ferrand
2022-07-12,28.0,15.8,0.0,Clermont-Ferrand
2022-07-13,29.5,15.5,0.0,Clermont-Ferrand
2022-07-14,33.5,17.1,0.0,Clermont-Ferrand
2022-07-15,28.0,17.1,0.0,Clermont-Ferrand
2022-07-16,26.8,15.6,0.0,Clermont-Ferrand
2022-07-17,28.5,14.4,0.0,Clermont-Ferrand
2022-07-18,33.5,16.5,0.0,Clermont-Ferrand
2022-07-19,37.0,21.5,0.0,Clermont-Ferrand
2022-07-20,26.3,18.6,1.5,Clermont-Ferrand
2022-07-21,27.1,14.4,0.0,Clermont-Ferrand
2022-07-22,32.8,16.6,0.1,Clermont-Ferrand
2022-07-23,25.8,18.7,2.8,Clermont-Ferrand
2022-07-24,30.7,15.4,0.0,Clermont-Ferrand
2022-07-25,28.9,17.5,1.7,Clermont-Ferrand
2022-07-26,24.0,15.1,0.0,Clermont-Ferrand
2022-07-27,23.5,13.4,0.0,Clermont-Ferrand
2022-07-28,28.0,13.0,0.4,Clermont-Ferrand
2022-07-29,25.3,16.8,0.1,Clermont-Ferrand
2022-07-30,27.9,14.9,0.0,Clermont-Ferrand
2022-07-31,29.7,16.5,0.0,Clermont-Ferrand
2022-08-01,30.9,17.6,0.0,Clermont-Ferrand
2022-08-02,29.8,17.2,0.0,Clermont-Ferrand
2022-08-03,33.8,18.0,0.0,Clermont-Ferrand
2022-08-04,35.7,18.4,0.1,Clermont-Ferrand
2022-08-05,27.5,19.5,5.4,Clermont-Ferrand
2022-08-06,26.1,16.2,0.0,Clermont-Ferrand
2022-08-07,26.2,14.0,0.0,Clermont-Ferrand
2022-08-08,27.9,14.4,0.0,Clermont-Ferrand
2022-08-09,29.4,15.4,0.0,Clermont-Ferrand
2022-08-10,30.5,16.5,0.0,Clermont-Ferrand
2022-08-11,32.4,17.2,0.0,Clermont-Ferrand
2022-08-12,32.7,19.0,0.0,Clermont-Ferrand
2022-08-13,32.0,20.9,0.0,Clermont-Ferrand
2022-08-14,26.4,15.9,23.7,Clermont-Ferrand
2022-08-15,25.0,15.3,0.1,Clermont-Ferrand
2022-08-16,27.7,14.4,0.4,Clermont-Ferrand
2022-08-17,24.1,15.2,8.5,Clermont-Ferrand
2022-08-18,23.1,14.4,0.5,Clermont-Ferrand
2022-08-19,23.0,16.5,0.6,Clermont-Ferrand
2022-08-20,24.8,15.9,0.6,Clermont-Ferrand
2022-08-21,23.2,15.1,0.0,Clermont-Ferrand
2022-08-22,22.0,16.8,2.1,Clermont-Ferrand
2022-08-23,26.5,16.0,0.3,Clermont-Ferrand
2022-08-24,28.8,16.5,0.0,Clermont-Ferrand
2022-08-25,30.2,16.3,0.5,Clermont-Ferrand
2022-08-26,24.6,16.8,1.9,Clermont-Ferrand
2022-08-27,23.5,14.8,0.0,Clermont-Ferrand
2022-08-28,26.3,15.3,0.0,Clermont-Ferrand
2022-08-29,30.5,17.1,0.2,Clermont-Ferrand
2022-08-30,22.5,15.0,3.6,Clermont-Ferrand
2022-08-31,24.8,13.2,0.0,Clermont-Ferrand
2022-09-01,25.8,14.1,0.0,Clermont-Ferrand
2022-09-02,25.4,15.8,12.9,Clermont-Ferrand
2022-09-03,24.4,13.2,1.8,Clermont-Ferrand
2022-09-04,27.4,13.9,0.0,Clermont-Ferrand
2022-09-05,30.5,15.8,1.3,Clermont-Ferrand
2022-09-06,27.9,16.8,8.8,Clermont-Ferrand
2022-09-07,22.0,14.9,11.9,Clermont-Ferrand
2022-09-08,22.0,12.6,0.4,Clermont-Ferrand
2022-09-09,20.0,12.5,0.8,Clermont-Ferrand
2022-09-10,21.2,11.1,0.0,Clermont-Ferrand
2022-09-11,22.6,10.2,0.0,Clermont-Ferrand
2022-09-12,31.0,13.9,0.0,Clermont-Ferrand
2022-09-13,29.6,16.3,4.0,Clermont-Ferrand
2022-09-14,25.0,17.2,5.2,Clermont-Ferrand
2022-09-15,22.7,15.4,3.2,Clermont-Ferrand
2022-09-16,17.7,12.1,2.1,Clermont-Ferrand
2022-09-17,14.1,7.5,2.8,Clermont-Ferrand
2022-09-18,16.8,4.4,0.0,Clermont-Ferrand
2022-09-19,16.7,5.7,0.0,Clermont-Ferrand
2022-09-20,16.5,5.7,0.0,Clermont-Ferrand
2022-09-21,17.0,7.0,0.0,Clermont-Ferrand
2022-09-22,20.4,5.4,0.0,Clermont-Ferrand
2022-09-23,22.2,8.5,4.3,Clermont-Ferrand
2022-09-24,19.6,10.2,1.4,Clermont-Ferrand
2022-09-25,15.2,9.9,6.9,Clermont-Ferrand
2022-09-26,16.4,6.2,2.6,Clermont-Ferrand
2022-09-27,13.9,8.4,2.7,Clermont-Ferrand
2022-09-28,16.1,11.9,11.5,Clermont-Ferrand
2022-09-29,13.6,7.6,3.7,Clermont-Ferrand
2022-09-30,13.1,6.0,0.6,Clermont-Ferrand
2022-10-01,18.1,6.8,3.7,Clermont-Ferrand
2022-10-02,20.7,12.1,0.6,Clermont-Ferrand
2022-10-03,17.6,10.5,1.8,Clermont-Ferrand
2022-10-04,20.6,8.6,0.0,Clermont-Ferrand
2022-10-05,25.6,9.9,0.0,Clermont-Ferrand
2022-10-06,15.7,12.4,3.3,Clermont-Ferrand
2022-10-07,21.0,11.3,0.0,Clermont-Ferrand
2022-10-08,16.7,10.1,0.0,Clermont-Ferrand
2022-10-09,20.0,6.2,0.0,Clermont-Ferrand
2022-10-10,22.8,10.7,0.3,Clermont-Ferrand
2022-10-11,17.6,11.4,0.2,Clermont-Ferrand
2022-10-12,19.7,10.6,0.3,Clermont-Ferrand
2022-10-13,17.8,10.7,4.4,Clermont-Ferrand
2022-10-14,18.5,13.4,1.1,Clermont-Ferrand
2022-10-15,21.7,13.8,0.0,Clermont-Ferrand
2022-10-16,24.6,15.4,0.0,Clermont-Ferrand
2022-10-17,22.9,14.9,0.0,Clermont-Ferrand
